draw,age_group,A0,A1,A2,A3,E0,E1,E2,E3,I0,I1,I2,I3,R0,R1,R2,R3,S0,S1,S2,S3
86,2,3.42747327862652,0.054980640282192,0.000711370450283099,1.90445794454884e-06,50.3102186536756,0.9052793190864,0.0134897648447435,3.66158623067711e-05,57.3315870913822,0.919665044899075,0.0118991436575063,3.18560022599301e-05,2351.0577734987,51.5747574711676,0.481407714809823,0.00086912146800122,32714.9678435046,656.670146520098,13.3695797786154,0.100959207355141
86,3,3.58552195438001,0.146429581345823,0.00230498691859081,6.74708459891098e-06,50.7227192138866,2.39082943435675,0.0436014902678806,0.000129443651872774,59.9752784295885,2.44933792716447,0.0385556786370165,0.000112858959603734,5263.50232322856,159.972394822579,1.65419385952022,0.00326576983019866,32305.3768889291,1720.26525742872,43.0980154184805,0.356096585132074
86,4,3.39668123996816,0.283482421087152,0.00522549067031679,1.68261836466146e-05,47.4838245786462,4.60541621224975,0.0986409850339571,0.000322053992309885,56.8165264905974,4.74183043666111,0.0874071507219813,0.000281452759724518,9166.6797449661,349.706669437252,3.98272965896861,0.00885199195293754,30062.45686249,3298.21511158916,97.2860040592035,0.883771714706293
86,5,3.04043656444089,0.445592338565926,0.00939218848388397,3.38764687647949e-05,42.2800866354129,7.21556527443058,0.176970380792541,0.000646578201112249,50.8575966958136,7.45345445143257,0.157103798708023,0.000566654080558029,13452.7189406327,608.461217256692,7.66464203595736,0.0201241489416426,26682.5123194932,5152.07906954485,174.200463443845,1.76911141513348
86,6,2.63814848001358,0.605944109240684,0.0144284162946717,6.02732621381281e-05,36.5641109546849,9.79037374940699,0.271394849582704,0.00114638429124438,44.1284955553338,10.1356698207034,0.241345136239886,0.00100819510369415,17459.5444725941,905.408701259094,12.8295872298396,0.0422362635092044,23020.7043395064,6976.39187446149,266.660746273099,3.12521611587402
86,7,2.27103061074436,0.744140360900892,0.0200129075476213,0.000101361710289276,31.3957432594943,12.0042108157476,0.375773709272723,0.00191989114461246,37.9876890825129,12.447288261952,0.334757315009035,0.00169548447173008,20744.1516724784,1212.84735186932,19.9302243190372,0.086206434008364,19728.3385703827,8541.65463255398,368.53587598487,5.21124712835012
86,8,1.97612163521563,0.851613867247327,0.0261977128185711,0.000168099763390738,27.2618051001603,13.7217748511615,0.490956277891886,0.00317012084022398,33.0547258643923,14.2450051770744,0.438210988665913,0.00281181658949032,23158.7763351765,1523.43395496222,30.1654526287599,0.172978795426725,17102.7716736427,9753.43879722222,480.530789975193,8.56550046815741
86,9,1.75512323658226,0.929754492742707,0.0335099544949078,0.000278586327605987,24.1713211501623,14.9667405535377,0.626651495176332,0.00523308307329485,29.3580700750342,15.5520689268926,0.560523370534614,0.00465993313593717,24769.5841104313,1854.34915927659,45.6850456778538,0.337185933500984,15143.3663021041,10629.3731489151,611.977525502333,14.0808790653345
86,10,1.59100900672733,0.98500150609328,0.0428230436057532,0.000457557273965495,21.8800978185614,15.8426911498988,0.799003215324308,0.00856792915289978,26.6129197858878,16.4761896128798,0.716304068455094,0.00765359276912006,25731.5100161381,2239.83755665054,69.4507942256596,0.629858183132251,13692.5103847476,11242.962335221,778.450449748937,22.9773456428291
86,11,1.46241193034027,1.02458926267315,0.0550879195768331,0.000733922940689963,20.087903964262,16.4652255210861,1.02558430347061,0.0137104288637239,24.4618674259592,17.138376807238,0.921459513221316,0.0122763807539854,26198.6068001052,2718.15071988623,104.790042869666,1.1207656134738,12559.1958993504,11675.7518857513,996.898265001236,36.676025643649
86,12,1.35169562926414,1.0542939630753,0.0710387476571671,0.00113748418449021,18.5485742379633,16.9263838072034,1.31994105066,0.0212110770034451,22.609908054849,17.6352494243781,1.18827013869577,0.0190267781210255,26288.5233647173,3318.5779810943,154.809198010287,1.90313245987247,11587.5852636497,11992.5066759608,1280.36536365672,56.6321451403699
86,13,33.8319188563324,68.9572025519979,27.0748261543668,7.39937267934478,149.119411389522,343.655092935568,152.842542604776,41.2997421145963,151.263701164135,303.805270569426,118.533427049201,32.3596089922975,225964.104379295,138948.072228562,54506.6738465779,17635.6910773525,37588.6958688481,96576.8405199709,57906.7629905071,42427.7831388351
86,14,7.49299440859295,39.367424166823,31.212093403684,16.8111614491504,31.3850821539558,192.357057458954,175.07289449746,93.4976542820603,32.8221148575676,172.186149866579,136.49201726777,73.5151233138542,132617.235109558,154768.694088633,101464.415578069,49902.6619327105,8182.52113928431,56944.3000797788,70421.3866814284,102201.190518268
86,15,1.65410306070536,22.0917789340353,28.42526975004,26.3677362634586,6.9384771590474,107.918611313514,159.229999294652,146.40677978946,7.23431031264578,96.607673612654,124.303533518115,115.305931415979,72620.6030696029,132511.594338481,124281.807008983,91008.5208335975,1817.45046890289,31958.7478363767,63965.6136702341,159758.601161794
86,16,0.407524514019059,12.4519938235163,22.8134044607354,34.3917959643818,1.7136594737232,60.7770954341903,127.628872320995,190.680282927997,1.78211764777467,54.4524910810911,99.7628625724655,150.395089447438,39956.1790690894,101699.825270071,124681.598082689,134649.489226803,449.804574329392,17984.6271127917,51200.9588006522,207743.193309395
