"age_group","outcome","week_no","cases"
13,"a_e",145,241.948362551339
13,"a_e",146,204.982909684221
13,"a_e",147,174.949550023741
13,"a_e",148,150.346962386484
13,"a_e",149,130.046196396414
13,"a_e",150,113.184696333916
13,"a_e",151,99.096040097836
13,"a_e",152,87.2610961850634
13,"a_e",153,77.2728007073816
13,"a_e",154,68.8100898064225
13,"a_e",155,61.6182825493228
13,"a_e",156,55.494176383231
14,"a_e",105,33.358186812374
14,"a_e",106,27.959249645003
14,"a_e",107,24.1992725032441
14,"a_e",108,21.4633623502537
14,"a_e",109,19.5146425161564
14,"a_e",110,18.2012329518251
14,"a_e",111,17.4283328046617
14,"a_e",112,17.1466844899013
14,"a_e",113,17.3476790147855
14,"a_e",114,18.0640393660738
14,"a_e",115,19.3764955531426
14,"a_e",116,21.4281430399783
14,"a_e",117,24.4499105857096
14,"a_e",118,28.8032704792049
14,"a_e",119,35.0507777474135
14,"a_e",120,44.0724720952794
14,"a_e",121,57.2585510507396
14,"a_e",122,76.8286505849158
14,"a_e",123,106.357785068226
14,"a_e",124,151.625303505468
14,"a_e",125,221.92019687544
14,"a_e",126,331.835231458806
14,"a_e",127,503.075407442846
14,"a_e",128,764.24535192988
14,"a_e",129,1143.17687005844
14,"a_e",130,1642.67433183017
14,"a_e",131,2197.68853509478
14,"a_e",132,2649.3607660131
14,"a_e",133,2810.73072351003
14,"a_e",134,2616.45681463866
14,"a_e",135,2183.16560433282
14,"a_e",136,1694.52361952969
14,"a_e",137,1271.16882198367
14,"a_e",138,948.285145633804
14,"a_e",139,714.80882284764
14,"a_e",140,547.878222070672
14,"a_e",141,427.375453131906
14,"a_e",142,338.851750629274
14,"a_e",143,272.592911714271
14,"a_e",144,222.137696912613
14,"a_e",145,183.131237483138
14,"a_e",146,152.573995034861
14,"a_e",147,128.353082218047
14,"a_e",148,108.950160954675
14,"a_e",149,93.2557755834039
14,"a_e",150,80.4480527200177
14,"a_e",151,69.9111883049837
14,"a_e",152,61.1792610870936
14,"a_e",153,53.8966679025806
14,"a_e",154,47.7897829972338
14,"a_e",155,42.6463881925461
14,"a_e",156,38.3005977973313
15,"a_e",105,11.2902679773755
15,"a_e",106,9.41113178981865
15,"a_e",107,8.10407428373773
15,"a_e",108,7.15402166676387
15,"a_e",109,6.47622298898741
15,"a_e",110,6.01612210180052
15,"a_e",111,5.73933017008741
15,"a_e",112,5.62729688530099
15,"a_e",113,5.67532921111085
15,"a_e",114,5.89253634024127
15,"a_e",115,6.30378215066351
15,"a_e",116,6.95415370045049
15,"a_e",117,7.91702120877456
15,"a_e",118,9.30764024098528
15,"a_e",119,11.3056827325395
15,"a_e",120,14.1924885189049
15,"a_e",121,18.412846024334
15,"a_e",122,24.6776444214452
15,"a_e",123,34.1336800578485
15,"a_e",124,48.6396925058948
15,"a_e",125,71.196268552745
15,"a_e",126,106.552952238852
15,"a_e",127,161.87213809826
15,"a_e",128,246.863882721029
15,"a_e",129,371.74159111794
15,"a_e",130,540.027240225502
15,"a_e",131,734.815378252345
15,"a_e",132,907.955642319464
15,"a_e",133,995.683543643793
15,"a_e",134,964.635936279109
15,"a_e",135,839.597535732681
15,"a_e",136,676.91772001603
15,"a_e",137,522.192415226582
15,"a_e",138,395.467027606413
15,"a_e",139,298.93782734054
15,"a_e",140,227.606995298029
15,"a_e",141,175.290345276316
15,"a_e",142,136.762931929757
15,"a_e",143,108.122434846024
15,"a_e",144,86.5850937894925
15,"a_e",145,70.1920698620781
15,"a_e",146,57.5639248928955
15,"a_e",147,47.7223187561331
15,"a_e",148,39.9667139418527
15,"a_e",149,33.7903340663151
15,"a_e",150,28.8228406234156
15,"a_e",151,24.7909474133533
15,"a_e",152,21.4910893207632
15,"a_e",153,18.7702541832029
15,"a_e",154,16.5124016678268
15,"a_e",155,14.6287509952289
15,"a_e",156,13.0507793540809
16,"a_e",105,8.89972038287723
16,"a_e",106,7.37952918687327
16,"a_e",107,6.32286401827157
16,"a_e",108,5.55523080249769
16,"a_e",109,5.00642333081727
16,"a_e",110,4.63108030180125
16,"a_e",111,4.40033957564773
16,"a_e",112,4.29810819005862
16,"a_e",113,4.31925334499472
16,"a_e",114,4.46933190628469
16,"a_e",115,4.76587571293925
16,"a_e",116,5.24158001136212
16,"a_e",117,5.95016910317907
16,"a_e",118,6.97636391441212
16,"a_e",119,8.45243908261215
16,"a_e",120,10.5856380813646
16,"a_e",121,13.7037005018216
16,"a_e",122,18.3306501633604
16,"a_e",123,25.3125607197911
16,"a_e",124,36.0231540169524
16,"a_e",125,52.6874047782749
16,"a_e",126,78.8487924806005
16,"a_e",127,119.912983209492
16,"a_e",128,183.38364675788
16,"a_e",129,277.647807376009
16,"a_e",130,407.115685186725
16,"a_e",131,562.210377593555
16,"a_e",132,709.816069831669
16,"a_e",133,800.893759590669
16,"a_e",134,802.322066298831
16,"a_e",135,722.680347187666
16,"a_e",136,600.490900745065
16,"a_e",137,473.656848027643
16,"a_e",138,363.370679909327
16,"a_e",139,275.849426423449
16,"a_e",140,209.499983250434
16,"a_e",141,160.190414682161
16,"a_e",142,123.734926148721
16,"a_e",143,96.7032809408911
16,"a_e",144,76.5115026053407
16,"a_e",145,61.2828746963974
16,"a_e",146,49.6737363522222
16,"a_e",147,40.7250123421524
16,"a_e",148,33.7501792336355
16,"a_e",149,28.2548699749563
16,"a_e",150,23.8803832177994
16,"a_e",151,20.3642645744193
16,"a_e",152,17.5127911501587
16,"a_e",153,15.1816848410858
16,"a_e",154,13.2625116869181
16,"a_e",155,11.6730260702924
16,"a_e",156,10.3502693559386
17,"a_e",105,0
17,"a_e",106,0
17,"a_e",107,0
17,"a_e",108,0
17,"a_e",109,0
17,"a_e",110,0
17,"a_e",111,0
17,"a_e",112,0
17,"a_e",113,0
17,"a_e",114,0
17,"a_e",115,0
17,"a_e",116,0
17,"a_e",117,0
17,"a_e",118,0
17,"a_e",119,0
17,"a_e",120,0
17,"a_e",121,0
17,"a_e",122,0
17,"a_e",123,0
17,"a_e",124,0
17,"a_e",125,0
17,"a_e",126,0
17,"a_e",127,0
17,"a_e",128,0
17,"a_e",129,0
17,"a_e",130,0
17,"a_e",131,0
17,"a_e",132,0
17,"a_e",133,0
17,"a_e",134,0
17,"a_e",135,0
17,"a_e",136,0
17,"a_e",137,0
17,"a_e",138,0
17,"a_e",139,0
17,"a_e",140,0
17,"a_e",141,0
17,"a_e",142,0
17,"a_e",143,0
17,"a_e",144,0
17,"a_e",145,0
17,"a_e",146,0
17,"a_e",147,0
17,"a_e",148,0
17,"a_e",149,0
17,"a_e",150,0
17,"a_e",151,0
17,"a_e",152,0
17,"a_e",153,0
17,"a_e",154,0
17,"a_e",155,0
17,"a_e",156,0
18,"a_e",105,0
18,"a_e",106,0
18,"a_e",107,0
18,"a_e",108,0
18,"a_e",109,0
18,"a_e",110,0
18,"a_e",111,0
18,"a_e",112,0
18,"a_e",113,0
18,"a_e",114,0
18,"a_e",115,0
18,"a_e",116,0
18,"a_e",117,0
18,"a_e",118,0
18,"a_e",119,0
18,"a_e",120,0
18,"a_e",121,0
18,"a_e",122,0
18,"a_e",123,0
18,"a_e",124,0
18,"a_e",125,0
18,"a_e",126,0
18,"a_e",127,0
18,"a_e",128,0
18,"a_e",129,0
18,"a_e",130,0
18,"a_e",131,0
18,"a_e",132,0
18,"a_e",133,0
18,"a_e",134,0
18,"a_e",135,0
18,"a_e",136,0
18,"a_e",137,0
18,"a_e",138,0
18,"a_e",139,0
18,"a_e",140,0
18,"a_e",141,0
18,"a_e",142,0
18,"a_e",143,0
18,"a_e",144,0
18,"a_e",145,0
18,"a_e",146,0
18,"a_e",147,0
18,"a_e",148,0
18,"a_e",149,0
18,"a_e",150,0
18,"a_e",151,0
18,"a_e",152,0
18,"a_e",153,0
18,"a_e",154,0
18,"a_e",155,0
18,"a_e",156,0
19,"a_e",105,0
19,"a_e",106,0
19,"a_e",107,0
19,"a_e",108,0
19,"a_e",109,0
19,"a_e",110,0
19,"a_e",111,0
19,"a_e",112,0
19,"a_e",113,0
19,"a_e",114,0
19,"a_e",115,0
19,"a_e",116,0
19,"a_e",117,0
19,"a_e",118,0
19,"a_e",119,0
19,"a_e",120,0
19,"a_e",121,0
19,"a_e",122,0
19,"a_e",123,0
19,"a_e",124,0
19,"a_e",125,0
19,"a_e",126,0
19,"a_e",127,0
19,"a_e",128,0
19,"a_e",129,0
19,"a_e",130,0
19,"a_e",131,0
19,"a_e",132,0
19,"a_e",133,0
19,"a_e",134,0
19,"a_e",135,0
19,"a_e",136,0
19,"a_e",137,0
19,"a_e",138,0
19,"a_e",139,0
19,"a_e",140,0
19,"a_e",141,0
19,"a_e",142,0
19,"a_e",143,0
19,"a_e",144,0
19,"a_e",145,0
19,"a_e",146,0
19,"a_e",147,0
19,"a_e",148,0
19,"a_e",149,0
19,"a_e",150,0
19,"a_e",151,0
19,"a_e",152,0
19,"a_e",153,0
19,"a_e",154,0
19,"a_e",155,0
19,"a_e",156,0
20,"a_e",105,0
20,"a_e",106,0
20,"a_e",107,0
20,"a_e",108,0
20,"a_e",109,0
20,"a_e",110,0
20,"a_e",111,0
20,"a_e",112,0
20,"a_e",113,0
20,"a_e",114,0
20,"a_e",115,0
20,"a_e",116,0
20,"a_e",117,0
20,"a_e",118,0
20,"a_e",119,0
20,"a_e",120,0
20,"a_e",121,0
20,"a_e",122,0
20,"a_e",123,0
20,"a_e",124,0
20,"a_e",125,0
20,"a_e",126,0
20,"a_e",127,0
20,"a_e",128,0
20,"a_e",129,0
20,"a_e",130,0
20,"a_e",131,0
20,"a_e",132,0
20,"a_e",133,0
20,"a_e",134,0
20,"a_e",135,0
20,"a_e",136,0
20,"a_e",137,0
20,"a_e",138,0
20,"a_e",139,0
20,"a_e",140,0
20,"a_e",141,0
20,"a_e",142,0
20,"a_e",143,0
20,"a_e",144,0
20,"a_e",145,0
20,"a_e",146,0
20,"a_e",147,0
20,"a_e",148,0
20,"a_e",149,0
20,"a_e",150,0
20,"a_e",151,0
20,"a_e",152,0
20,"a_e",153,0
20,"a_e",154,0
20,"a_e",155,0
20,"a_e",156,0
21,"a_e",105,0
21,"a_e",106,0
21,"a_e",107,0
21,"a_e",108,0
21,"a_e",109,0
21,"a_e",110,0
21,"a_e",111,0
21,"a_e",112,0
21,"a_e",113,0
21,"a_e",114,0
21,"a_e",115,0
21,"a_e",116,0
21,"a_e",117,0
21,"a_e",118,0
21,"a_e",119,0
21,"a_e",120,0
21,"a_e",121,0
21,"a_e",122,0
21,"a_e",123,0
21,"a_e",124,0
21,"a_e",125,0
21,"a_e",126,0
21,"a_e",127,0
21,"a_e",128,0
21,"a_e",129,0
21,"a_e",130,0
21,"a_e",131,0
21,"a_e",132,0
21,"a_e",133,0
21,"a_e",134,0
21,"a_e",135,0
21,"a_e",136,0
21,"a_e",137,0
21,"a_e",138,0
21,"a_e",139,0
21,"a_e",140,0
21,"a_e",141,0
21,"a_e",142,0
21,"a_e",143,0
21,"a_e",144,0
21,"a_e",145,0
21,"a_e",146,0
21,"a_e",147,0
21,"a_e",148,0
21,"a_e",149,0
21,"a_e",150,0
21,"a_e",151,0
21,"a_e",152,0
21,"a_e",153,0
21,"a_e",154,0
21,"a_e",155,0
21,"a_e",156,0
22,"a_e",105,0
22,"a_e",106,0
22,"a_e",107,0
22,"a_e",108,0
22,"a_e",109,0
22,"a_e",110,0
22,"a_e",111,0
22,"a_e",112,0
22,"a_e",113,0
22,"a_e",114,0
22,"a_e",115,0
22,"a_e",116,0
22,"a_e",117,0
22,"a_e",118,0
22,"a_e",119,0
22,"a_e",120,0
22,"a_e",121,0
22,"a_e",122,0
22,"a_e",123,0
22,"a_e",124,0
22,"a_e",125,0
22,"a_e",126,0
22,"a_e",127,0
22,"a_e",128,0
22,"a_e",129,0
22,"a_e",130,0
22,"a_e",131,0
22,"a_e",132,0
22,"a_e",133,0
22,"a_e",134,0
22,"a_e",135,0
22,"a_e",136,0
22,"a_e",137,0
22,"a_e",138,0
22,"a_e",139,0
22,"a_e",140,0
22,"a_e",141,0
22,"a_e",142,0
22,"a_e",143,0
22,"a_e",144,0
22,"a_e",145,0
22,"a_e",146,0
22,"a_e",147,0
22,"a_e",148,0
22,"a_e",149,0
22,"a_e",150,0
22,"a_e",151,0
22,"a_e",152,0
22,"a_e",153,0
22,"a_e",154,0
22,"a_e",155,0
22,"a_e",156,0
23,"a_e",105,0
23,"a_e",106,0
23,"a_e",107,0
23,"a_e",108,0
23,"a_e",109,0
23,"a_e",110,0
23,"a_e",111,0
23,"a_e",112,0
23,"a_e",113,0
23,"a_e",114,0
23,"a_e",115,0
23,"a_e",116,0
23,"a_e",117,0
23,"a_e",118,0
23,"a_e",119,0
23,"a_e",120,0
23,"a_e",121,0
23,"a_e",122,0
23,"a_e",123,0
23,"a_e",124,0
23,"a_e",125,0
23,"a_e",126,0
23,"a_e",127,0
23,"a_e",128,0
23,"a_e",129,0
23,"a_e",130,0
23,"a_e",131,0
23,"a_e",132,0
23,"a_e",133,0
23,"a_e",134,0
23,"a_e",135,0
23,"a_e",136,0
23,"a_e",137,0
23,"a_e",138,0
23,"a_e",139,0
23,"a_e",140,0
23,"a_e",141,0
23,"a_e",142,0
23,"a_e",143,0
23,"a_e",144,0
23,"a_e",145,0
23,"a_e",146,0
23,"a_e",147,0
23,"a_e",148,0
23,"a_e",149,0
23,"a_e",150,0
23,"a_e",151,0
23,"a_e",152,0
23,"a_e",153,0
23,"a_e",154,0
23,"a_e",155,0
23,"a_e",156,0
24,"a_e",105,0
24,"a_e",106,0
24,"a_e",107,0
24,"a_e",108,0
24,"a_e",109,0
24,"a_e",110,0
24,"a_e",111,0
24,"a_e",112,0
24,"a_e",113,0
24,"a_e",114,0
24,"a_e",115,0
24,"a_e",116,0
24,"a_e",117,0
24,"a_e",118,0
24,"a_e",119,0
24,"a_e",120,0
24,"a_e",121,0
24,"a_e",122,0
24,"a_e",123,0
24,"a_e",124,0
24,"a_e",125,0
24,"a_e",126,0
24,"a_e",127,0
24,"a_e",128,0
24,"a_e",129,0
24,"a_e",130,0
24,"a_e",131,0
24,"a_e",132,0
24,"a_e",133,0
24,"a_e",134,0
24,"a_e",135,0
24,"a_e",136,0
24,"a_e",137,0
24,"a_e",138,0
24,"a_e",139,0
24,"a_e",140,0
24,"a_e",141,0
24,"a_e",142,0
24,"a_e",143,0
24,"a_e",144,0
24,"a_e",145,0
24,"a_e",146,0
24,"a_e",147,0
24,"a_e",148,0
24,"a_e",149,0
24,"a_e",150,0
24,"a_e",151,0
24,"a_e",152,0
24,"a_e",153,0
24,"a_e",154,0
24,"a_e",155,0
24,"a_e",156,0
25,"a_e",105,0
25,"a_e",106,0
25,"a_e",107,0
25,"a_e",108,0
25,"a_e",109,0
25,"a_e",110,0
25,"a_e",111,0
25,"a_e",112,0
25,"a_e",113,0
25,"a_e",114,0
25,"a_e",115,0
25,"a_e",116,0
25,"a_e",117,0
25,"a_e",118,0
25,"a_e",119,0
25,"a_e",120,0
25,"a_e",121,0
25,"a_e",122,0
25,"a_e",123,0
25,"a_e",124,0
25,"a_e",125,0
25,"a_e",126,0
25,"a_e",127,0
25,"a_e",128,0
25,"a_e",129,0
25,"a_e",130,0
25,"a_e",131,0
25,"a_e",132,0
25,"a_e",133,0
25,"a_e",134,0
25,"a_e",135,0
25,"a_e",136,0
25,"a_e",137,0
25,"a_e",138,0
25,"a_e",139,0
25,"a_e",140,0
25,"a_e",141,0
25,"a_e",142,0
25,"a_e",143,0
25,"a_e",144,0
25,"a_e",145,0
25,"a_e",146,0
25,"a_e",147,0
25,"a_e",148,0
25,"a_e",149,0
25,"a_e",150,0
25,"a_e",151,0
25,"a_e",152,0
25,"a_e",153,0
25,"a_e",154,0
25,"a_e",155,0
25,"a_e",156,0
1,"icu",105,0.185665395086057
1,"icu",106,0.150840686560808
1,"icu",107,0.126985854586884
1,"icu",108,0.10964870754845
1,"icu",109,0.0971521532603723
1,"icu",110,0.088397564976765
1,"icu",111,0.0826634992145522
1,"icu",112,0.0795106611235065
1,"icu",113,0.0787288340149331
1,"icu",114,0.0803159348761973
1,"icu",115,0.0844868555340882
1,"icu",116,0.0917157301913437
1,"icu",117,0.102822453891691
1,"icu",118,0.119124724675759
1,"icu",119,0.142693595041685
1,"icu",120,0.176778360169219
1,"icu",121,0.226513491726926
1,"icu",122,0.300098356422753
1,"icu",123,0.410765245973822
1,"icu",124,0.580032506331634
1,"icu",125,0.842941421322088
1,"icu",126,1.25598705006723
1,"icu",127,1.90753740679519
1,"icu",128,2.9267077903287
1,"icu",129,4.47613878173876
1,"icu",130,6.69513041128001
1,"icu",131,9.55187684434632
1,"icu",132,12.6380129732269
1,"icu",133,15.135839893426
1,"icu",134,16.221817809249
1,"icu",135,15.6509567666568
1,"icu",136,13.8643404865147
1,"icu",137,11.55995092713
1,"icu",138,9.27835842618369
1,"icu",139,7.29096316461922
1,"icu",140,5.67341250586014
1,"icu",141,4.40346702771655
1,"icu",142,3.42445788379573
1,"icu",143,2.67578401397752
1,"icu",144,2.10441458150036
1,"icu",145,1.66764087373153
1,"icu",146,1.33242802016533
1,"icu",147,1.07374832010104
1,"icu",148,0.872838374487924
1,"icu",149,0.715696393797456
1,"icu",150,0.591884813401317
1,"icu",151,0.49361270020385
1,"icu",152,0.41504718641676
1,"icu",153,0.351802745242079
1,"icu",154,0.300564766929175
1,"icu",155,0.258812988872191
1,"icu",156,0.224618518977427
2,"icu",105,0.276833505257687
2,"icu",106,0.225073983424962
2,"icu",107,0.189288053990434
2,"icu",108,0.163244202607157
2,"icu",109,0.14441202767138
2,"icu",110,0.131148421722737
2,"icu",111,0.122372032042076
2,"icu",112,0.117417384251625
2,"icu",113,0.115955166682715
2,"icu",114,0.117959684231334
2,"icu",115,0.12371921084255
2,"icu",116,0.133894047588279
2,"icu",117,0.149637291831471
2,"icu",118,0.172807970315338
2,"icu",119,0.206329512752079
2,"icu",120,0.254785259682685
2,"icu",121,0.325407645808529
2,"icu",122,0.429725283557971
2,"icu",123,0.586302996778278
2,"icu",124,0.825254716445134
2,"icu",125,1.1954716653667
2,"icu",126,1.77548038550997
2,"icu",127,2.68747265647523
2,"icu",128,4.10853257051562
2,"icu",129,6.2581983380691
2,"icu",130,9.31520770690651
2,"icu",131,13.2077537547672
2,"icu",132,17.3317392001137
2,"icu",133,20.5310651459376
2,"icu",134,21.7002985407736
2,"icu",135,20.6037747588862
2,"icu",136,17.9616561809709
2,"icu",137,14.780112837119
2,"icu",138,11.7688445124549
2,"icu",139,9.23226721963637
2,"icu",140,7.21433146569693
2,"icu",141,5.64949610243703
2,"icu",142,4.44684486272872
2,"icu",143,3.52318235231631
2,"icu",144,2.81148762757538
2,"icu",145,2.26034196451373
2,"icu",146,1.83100808546002
2,"icu",147,1.49445430126044
2,"icu",148,1.22891617319146
2,"icu",149,1.01803473874953
2,"icu",150,0.849469692377466
2,"icu",151,0.713873880098569
2,"icu",152,0.60413542264423
2,"icu",153,0.51481666751625
2,"icu",154,0.441737938630775
2,"icu",155,0.38166808619122
2,"icu",156,0.332094037085534
3,"icu",105,0.234454808669012
3,"icu",106,0.191572753074159
3,"icu",107,0.16168747788285
3,"icu",108,0.139847141295532
3,"icu",109,0.124007228806679
3,"icu",110,0.112828789352797
3,"icu",111,0.105428341525211
3,"icu",112,0.101263002423685
3,"icu",113,0.100068089185085
3,"icu",114,0.101832914224789
3,"icu",115,0.106811908499081
3,"icu",116,0.11557566239876
3,"icu",117,0.129114983122998
3,"icu",118,0.149023409648108
3,"icu",119,0.177803365381947
3,"icu",120,0.21937391964649
3,"icu",121,0.279913071229422
3,"icu",122,0.369258246040699
3,"icu",123,0.503232209382721
3,"icu",124,0.70746551929334
3,"icu",125,1.02349958852883
3,"icu",126,1.51790689855798
3,"icu",127,2.293946271697
3,"icu",128,3.50048431108213
3,"icu",129,5.32014237918701
3,"icu",130,7.89639969334955
3,"icu",131,11.1533164397101
3,"icu",132,14.5583040165099
3,"icu",133,17.1178505181541
3,"icu",134,17.9088216023671
3,"icu",135,16.7786579563622
3,"icu",136,14.3937635171784
3,"icu",137,11.6386771718858
3,"icu",138,9.11178947250742
3,"icu",139,7.04592970719974
3,"icu",140,5.44888192849679
3,"icu",141,4.24193176539731
3,"icu",142,3.33382232237829
3,"icu",143,2.64729166855066
3,"icu",144,2.12366933352377
3,"icu",145,1.72019882415327
3,"icu",146,1.40608422945138
3,"icu",147,1.15910422097589
3,"icu",148,0.963100455282777
3,"icu",149,0.806206882906935
3,"icu",150,0.679619808527449
3,"icu",151,0.576742492719028
3,"icu",152,0.49258521392632
3,"icu",153,0.423339845555077
3,"icu",154,0.366074805722347
3,"icu",155,0.318514116516524
3,"icu",156,0.278876028841602
4,"icu",105,0.143701822141117
4,"icu",106,0.118160987820902
4,"icu",107,0.100288475779363
4,"icu",108,0.0871837696026888
4,"icu",109,0.0776652193365027
4,"icu",110,0.0709567042693758
4,"icu",111,0.0665468642860089
4,"icu",112,0.0641252031326464
4,"icu",113,0.0635480443957971
4,"icu",114,0.0648269067825582
4,"icu",115,0.0681382497384415
4,"icu",116,0.0738579976056251
4,"icu",117,0.0826295428123179
4,"icu",118,0.0954817405586
4,"icu",119,0.114025991514483
4,"icu",120,0.140782465673333
4,"icu",121,0.179720644741615
4,"icu",122,0.237157346795542
4,"icu",123,0.323246893742124
4,"icu",124,0.454427595730259
4,"icu",125,0.65732234613629
4,"icu",126,0.974554055565763
4,"icu",127,1.47214143651386
4,"icu",128,2.24504672235178
4,"icu",129,3.40923084653478
4,"icu",130,5.05435432104945
4,"icu",131,7.12766519314455
4,"icu",132,9.28239996338744
4,"icu",133,10.8780176797325
4,"icu",134,11.3255810221302
4,"icu",135,10.5383115711686
4,"icu",136,8.95758778129935
4,"icu",137,7.1603013618715
4,"icu",138,5.53224724467407
4,"icu",139,4.21892074640396
4,"icu",140,3.2190834643969
4,"icu",141,2.47623052692488
4,"icu",142,1.92720168721287
4,"icu",143,1.51938363620602
4,"icu",144,1.21339209416467
4,"icu",145,0.980982484212676
4,"icu",146,0.802184288298527
4,"icu",147,0.662881751039946
4,"icu",148,0.553033682344095
4,"icu",149,0.465429574587722
4,"icu",150,0.394835987174138
4,"icu",151,0.337412221346588
4,"icu",152,0.290308328976652
4,"icu",153,0.25138620238038
4,"icu",154,0.219024165043893
4,"icu",155,0.191978734394741
4,"icu",156,0.16928596599604
5,"icu",105,0.120299967779033
5,"icu",106,0.0994889327460735
5,"icu",107,0.0849175211886635
5,"icu",108,0.0742272221355894
5,"icu",109,0.066473632827322
5,"icu",110,0.061038846756668
5,"icu",111,0.0575188421109814
5,"icu",112,0.0556736561745207
5,"icu",113,0.0554017599014473
5,"icu",114,0.0567329668716666
5,"icu",115,0.0598394730575324
5,"icu",116,0.0650684226899355
5,"icu",117,0.0730040344237634
5,"icu",118,0.0845742638008514
5,"icu",119,0.101228227170831
5,"icu",120,0.125229391437645
5,"icu",121,0.160141035428078
5,"icu",122,0.211632498578091
5,"icu",123,0.288816764191578
5,"icu",124,0.406445905005198
5,"icu",125,0.588410108618797
5,"icu",126,0.872950785097456
5,"icu",127,1.31927980045777
5,"icu",128,2.01251000075555
5,"icu",129,3.05641251594108
5,"icu",130,4.53075213844884
5,"icu",131,6.38680265223453
5,"icu",132,8.31127008143968
5,"icu",133,9.72737851453429
5,"icu",134,10.1067071080844
5,"icu",135,9.37474715811204
5,"icu",136,7.93286540136573
5,"icu",137,6.30305576059637
5,"icu",138,4.83319700392299
5,"icu",139,3.65324286378167
5,"icu",140,2.76034771271966
5,"icu",141,2.10188930501511
5,"icu",142,1.61955608606817
5,"icu",143,1.26491061391221
5,"icu",144,1.00176483765406
5,"icu",145,0.80422589358075
5,"icu",146,0.654045246800312
5,"icu",147,0.538382771832367
5,"icu",148,0.448159973613257
5,"icu",149,0.376907599934599
5,"icu",150,0.319973676620116
5,"icu",151,0.273980933427002
5,"icu",152,0.236453617675627
5,"icu",153,0.205558967014297
5,"icu",154,0.17992660759213
5,"icu",155,0.158521325123222
5,"icu",156,0.140552743510174
6,"icu",105,0.0932595291728517
6,"icu",106,0.0774174294066691
6,"icu",107,0.0663483963959459
6,"icu",108,0.058246873687698
6,"icu",109,0.0523966866638755
6,"icu",110,0.048332525739697
6,"icu",111,0.0457535831406106
6,"icu",112,0.0444859884172375
6,"icu",113,0.0444641813708017
6,"icu",114,0.0457269534195765
6,"icu",115,0.0484280747783326
6,"icu",116,0.0528645199818834
6,"icu",117,0.0595291427301809
6,"icu",118,0.0692004406290552
6,"icu",119,0.0830914695151229
6,"icu",120,0.103095723981801
6,"icu",121,0.132194265263338
6,"icu",122,0.175132111225566
6,"icu",123,0.239540940297996
6,"icu",124,0.337782876440865
6,"icu",125,0.489890788433272
6,"icu",126,0.727951734558432
6,"icu",127,1.10167700306264
6,"icu",128,1.68255823394811
6,"icu",129,2.55778827910802
6,"icu",130,3.79437267370374
6,"icu",131,5.35119482519469
6,"icu",132,6.96449223483531
6,"icu",133,8.14889322157758
6,"icu",134,8.46015048665331
6,"icu",135,7.83655943461267
6,"icu",136,6.617056572684
6,"icu",137,5.24171493381495
6,"icu",138,4.00346301308576
6,"icu",139,3.01133143251677
6,"icu",140,2.262360088394
6,"icu",141,1.71169675878721
6,"icu",142,1.30981487125334
6,"icu",143,1.01563270916886
6,"icu",144,0.798488521388868
6,"icu",145,0.636462211366382
6,"icu",146,0.514116653469346
6,"icu",147,0.420597361630788
6,"icu",148,0.34823533599191
6,"icu",149,0.291570694824075
6,"icu",150,0.246682301167509
6,"icu",151,0.210728698217835
6,"icu",152,0.181632362001835
6,"icu",153,0.157860882375096
6,"icu",154,0.13827399125688
6,"icu",155,0.122015683402398
6,"icu",156,0.108437517380015
7,"icu",105,0.0657579802595894
7,"icu",106,0.0546316361355548
7,"icu",107,0.0468870466824478
7,"icu",108,0.0412424052709212
7,"icu",109,0.0371898336733868
7,"icu",110,0.0344014089227939
7,"icu",111,0.0326672831305229
7,"icu",112,0.0318688267814473
7,"icu",113,0.0319655905566117
7,"icu",114,0.0329930362704982
7,"icu",115,0.0350710463474679
7,"icu",116,0.0384255304893264
7,"icu",117,0.0434283345644568
7,"icu",118,0.0506650253350254
7,"icu",119,0.0610472470730197
7,"icu",120,0.0759982807335605
7,"icu",121,0.0977605112217457
7,"icu",122,0.129906735776023
7,"icu",123,0.178189806109117
7,"icu",124,0.251939740846361
7,"icu",125,0.366295059975543
7,"icu",126,0.545535966358321
7,"icu",127,0.827334571454592
7,"icu",128,1.26596635571754
7,"icu",129,1.92780853868976
7,"icu",130,2.864255552586
7,"icu",131,4.04502539120191
7,"icu",132,5.27082717158878
7,"icu",133,6.17314201567172
7,"icu",134,6.41302962699624
7,"icu",135,5.94143940650801
7,"icu",136,5.01487375227198
7,"icu",137,3.96832293339667
7,"icu",138,3.02556173311464
7,"icu",139,2.27026394777954
7,"icu",140,1.70045133692924
7,"icu",141,1.2819731674075
7,"icu",142,0.977014078937201
7,"icu",143,0.754184415475771
7,"icu",144,0.59005914120175
7,"icu",145,0.467901223142563
7,"icu",146,0.375932435743133
7,"icu",147,0.305876814784134
7,"icu",148,0.251890094476447
7,"icu",149,0.209812389923678
7,"icu",150,0.176655884831267
7,"icu",151,0.150254615850366
7,"icu",152,0.12902401019413
7,"icu",153,0.11179450498346
7,"icu",154,0.0976953862373638
7,"icu",155,0.0860729409105559
7,"icu",156,0.0764322783129738
8,"icu",105,0.0535068401425388
8,"icu",106,0.0443926991286194
8,"icu",107,0.0380698101392993
8,"icu",108,0.0334786598367591
8,"icu",109,0.0301974722986491
8,"icu",110,0.0279548475651977
8,"icu",111,0.026578059417756
8,"icu",112,0.0259705014059474
8,"icu",113,0.0261008005614796
